open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1660950000000,20963.80,21039.70,20760.00,20824.90,46546.479,1660953599999,972897567.61204,295293,21775.624,455274863.40580,0
1660953600000,20825.00,21180.00,20783.80,20980.90,41182.241,1660957199999,864601516.80982,270373,21334.404,447845848.05082,0
1660957200000,20980.80,21092.20,20971.30,20985.30,16934.244,1660960799999,356040585.83660,148755,8733.239,183627369.05990,0
1660960800000,20985.20,21163.90,20981.40,21119.10,15874.884,1660964399999,334836278.30020,141791,8393.662,177052287.03220,0
1660964400000,21119.10,21167.60,21082.50,21128.50,12270.592,1660967999999,259126156.39150,119712,6062.213,128021191.96620,0
1660968000000,21128.60,21268.00,21069.50,21228.10,16681.251,1660971599999,352878829.52780,140709,8934.272,189038052.11680,0
1660971600000,21228.20,21240.00,21069.90,21116.70,21942.576,1660975199999,464242471.51130,170293,10168.435,215153936.78730,0
1660975200000,21116.80,21316.00,21111.00,21300.10,19228.094,1660978799999,408139429.54820,143245,10926.150,231920066.46040,0
1660978800000,21300.10,21368.90,21253.10,21295.10,19317.420,1660982399999,411500354.69890,151876,10091.687,214997947.41810,0
1660982400000,21295.20,21301.10,21159.70,21186.00,15715.067,1660985999999,333554085.27780,127734,7258.506,154071012.27240,0
1660986000000,21186.10,21218.00,21122.80,21195.30,12973.625,1660989599999,274712240.79000,108730,6668.023,141208081.57090,0
1660989600000,21195.40,21249.00,21107.20,21218.20,15572.096,1660993199999,329636862.32910,126729,7819.098,165545341.77480,0
1660993200000,21218.20,21267.90,21185.30,21220.10,12480.630,1660996799999,264911827.93090,100592,6337.926,134530804.26070,0
1660996800000,21220.10,21300.00,21191.50,21228.40,16861.291,1661000399999,358234578.74850,130246,8365.690,177750080.92170,0
1661000400000,21228.40,21328.20,21220.00,21308.30,11223.653,1661003999999,238642053.38190,101914,6026.862,128159279.59200,0
1661004000000,21308.40,21328.80,21211.00,21244.30,13337.608,1661007599999,283687733.97260,113025,6141.518,130630153.64260,0
1661007600000,21244.30,21307.00,21192.60,21291.70,15697.169,1661011199999,333604497.89720,126645,7977.354,169541283.21450,0
1661011200000,21291.80,21350.00,21216.00,21227.70,18037.135,1661014799999,383995216.28690,149646,9881.657,210400771.88820,0
1661014800000,21227.70,21308.70,21155.00,21242.60,20606.580,1661018399999,437382341.63230,165532,9768.572,207360956.38320,0
1661018400000,21242.50,21310.40,21071.00,21095.10,23814.382,1661021999999,504714719.19400,174796,10874.045,230528944.62430,0
1661022000000,21095.10,21141.90,20933.20,20981.70,36079.614,1661025599999,758713293.24890,266392,17454.466,367088665.44030,0
1661025600000,20981.70,21144.00,20774.70,20810.00,41063.854,1661029199999,860671649.17464,247723,20056.856,420568380.54420,0
1661029200000,20810.10,21128.90,20742.90,21106.50,38657.956,1661032799999,809668934.73029,263024,20418.808,427791441.10849,0
1661032800000,21106.60,21249.00,21045.00,21125.40,22192.230,1661036399999,469066955.41480,179912,11599.967,245198150.24030,0
1661036400000,21125.50,21212.00,21068.90,21127.80,12762.850,1661039999999,269759708.00990,117996,6935.634,146590281.32340,0
1661040000000,21127.70,21281.90,21111.10,21155.50,17594.356,1661043599999,373007443.47300,142772,9108.454,193109567.81640,0
1661043600000,21155.50,21267.60,21151.70,21249.50,9051.571,1661047199999,192007187.37240,85236,4701.037,99710389.01080,0
1661047200000,21249.60,21320.40,21206.00,21251.20,10670.243,1661050799999,226800788.59970,94042,5306.417,112812196.65810,0
1661050800000,21251.20,21254.60,21146.30,21198.30,10261.710,1661054399999,217478706.52560,89770,5243.799,111139172.51650,0
1661054400000,21198.20,21271.20,21169.90,21188.30,9927.177,1661057999999,210537509.63320,78264,5344.609,113352055.22050,0
1661058000000,21188.30,21232.60,21155.00,21219.20,8242.874,1661061599999,174695537.26230,74339,4054.684,85938900.72950,0
1661061600000,21219.20,21230.60,21055.00,21106.50,15847.151,1661065199999,334889445.24430,124969,7084.448,149739100.10580,0
1661065200000,21106.60,21243.20,21059.00,21241.70,14503.341,1661068799999,306726713.11490,128752,7783.876,164634106.83480,0
1661068800000,21241.70,21518.40,21217.00,21343.30,43070.680,1661072399999,919806477.14584,280805,22719.895,485261036.44824,0
1661072400000,21343.20,21487.90,21316.30,21423.10,21837.292,1661075999999,467493846.75430,177825,10919.373,233771737.92910,0
1661076000000,21423.10,21455.00,21354.50,21368.80,14911.209,1661079599999,319105781.57710,128234,7380.247,157960036.31070,0
1661079600000,21368.90,21580.10,21356.10,21514.30,19113.767,1661083199999,410114970.38324,148323,11603.515,249027305.03124,0
1661083200000,21514.40,21573.00,21460.00,21462.00,18029.373,1661086799999,387896225.94860,159708,8529.784,183523777.53810,0
1661086800000,21462.00,21488.90,21371.30,21385.70,17748.394,1661090399999,380114072.79820,136338,7915.951,169540638.94280,0
1661090400000,21385.60,21416.50,21300.00,21399.50,17766.583,1661093999999,379661641.68000,138147,8906.316,190373913.54500,0
1661094000000,21399.50,21429.90,21350.00,21407.70,9724.584,1661097599999,208093558.53500,86336,5172.948,110705603.62600,0
1661097600000,21407.70,21489.00,21318.50,21392.60,18913.561,1661101199999,404615098.34060,154412,9750.504,208638131.54260,0
1661101200000,21392.60,21474.80,21390.60,21449.70,9017.724,1661104799999,193350374.31160,91630,4277.131,91707839.04470,0
1661104800000,21449.60,21488.00,21371.40,21468.20,11014.213,1661108399999,235987295.91560,94129,5453.188,116842410.24020,0
1661108400000,21468.20,21545.70,21436.80,21498.80,10846.255,1661111999999,233211243.53090,99023,5615.782,120755466.87700,0
1661112000000,21498.90,21804.60,21450.80,21455.10,26977.596,1661115599999,582594456.17494,176505,15362.133,331973552.45454,0
1661115600000,21455.20,21692.60,21453.80,21527.60,27337.965,1661119199999,589280736.47410,208188,13364.398,288046449.15140,0
1661119200000,21527.60,21658.00,21259.70,21550.20,47262.624,1661122799999,1013948342.60282,311876,23145.190,496563575.32178,0
1661122800000,21550.30,21630.00,21496.70,21505.60,14612.181,1661126399999,315001454.21630,140122,7373.639,158965381.05220,0
1661126400000,21505.60,21520.50,21383.80,21441.30,19214.611,1661129999999,412256874.17170,160912,9516.897,204210353.49660,0
1661130000000,21441.20,21468.60,21355.00,21435.00,11494.031,1661133599999,246108741.71270,118730,5948.959,127396540.64780,0
1661133600000,21435.00,21475.30,21366.00,21463.00,8148.174,1661137199999,174560096.69140,89441,4312.931,92404738.71410,0
1661137200000,21463.00,21497.30,21401.30,21406.50,8097.910,1661140799999,173688433.01020,85395,3820.893,81960313.41600,0
1661140800000,21406.50,21477.20,21335.20,21454.90,12486.391,1661144399999,267255084.30820,119248,6200.911,132735815.04380,0
1661144400000,21454.90,21477.90,21391.00,21415.30,10888.418,1661147999999,233409100.56900,83598,4987.445,106907515.82110,0
1661148000000,21415.40,21432.90,21271.50,21342.40,20803.660,1661151599999,444214190.35500,168182,9616.956,205360588.19610,0
1661151600000,21342.50,21366.80,21038.60,21089.10,39038.448,1661155199999,827824966.76990,255313,17666.169,374642483.96320,0
1661155200000,21089.20,21183.00,20858.60,21177.00,69501.432,1661158799999,1459791385.08699,392848,35251.047,740430555.31950,0
1661158800000,21177.70,21250.00,21077.80,21167.60,28613.714,1661162399999,605317051.85160,212730,14944.579,316168909.23400,0
1661162400000,21167.50,21331.50,21098.10,21269.80,29262.825,1661165999999,621294896.13680,206430,16055.382,340966406.19090,0
1661166000000,21269.70,21319.00,21180.00,21238.60,20020.822,1661169599999,425303267.61340,156184,9916.353,210682985.95470,0
1661169600000,21238.60,21334.80,21142.40,21197.60,25691.874,1661173199999,545440353.23810,203715,12760.595,270964643.86870,0
1661173200000,21197.60,21379.20,21071.50,21295.90,48209.619,1661176799999,1023355744.30698,298650,25666.325,544938839.80568,0
1661176800000,21296.00,21375.00,21168.40,21192.30,36829.525,1661180399999,782766573.46100,259225,18542.318,394113633.70400,0
1661180400000,21192.40,21439.20,21186.00,21388.00,27608.662,1661183999999,588490320.65866,217516,15282.843,325786347.31826,0
1661184000000,21388.00,21550.00,21305.00,21322.30,27776.637,1661187599999,594167014.39470,206816,14554.800,311424649.16010,0
1661187600000,21322.20,21333.20,21183.10,21221.60,16687.624,1661191199999,354655252.50870,142233,7823.891,166284441.93550,0
1661191200000,21221.50,21229.70,20950.00,21010.00,34957.081,1661194799999,736253532.12858,258606,15940.600,335798274.39410,0
1661194800000,21010.00,21114.20,20985.30,21047.10,24350.727,1661198399999,512377563.36900,191068,11488.742,241755378.02450,0
1661198400000,21047.10,21178.10,21037.00,21121.30,19798.569,1661201999999,417967451.18610,165560,9996.604,211038918.59230,0
1661202000000,21121.20,21130.00,21030.00,21094.20,9332.014,1661205599999,196734944.39730,91136,4575.487,96461242.07950,0
1661205600000,21094.10,21229.80,21079.70,21162.60,14743.475,1661209199999,312237291.11150,128418,7409.283,156907144.11900,0
1661209200000,21162.70,21417.00,21142.40,21387.00,25208.354,1661212799999,536886176.39754,180243,14417.385,307132645.49514,0
1661212800000,21387.00,21460.00,21273.70,21292.10,28748.612,1661216399999,614406654.67250,203149,14761.336,315530249.57090,0
1661216400000,21292.10,21396.70,21279.30,21296.60,13254.601,1661219999999,282835179.40020,114971,6589.523,140620159.34470,0
1661220000000,21296.60,21349.60,21253.00,21333.00,11056.134,1661223599999,235443516.67850,90225,6493.783,138291480.12190,0
1661223600000,21333.10,21364.10,21213.10,21228.50,11154.510,1661227199999,237524787.56910,98544,5569.904,118611762.97820,0
1661227200000,21228.50,21304.70,21214.20,21255.40,11668.200,1661230799999,248058303.11870,95826,6161.785,130993604.73610,0
1661230800000,21255.30,21278.80,20911.00,20955.10,44548.837,1661234399999,937819174.99458,276630,19644.084,413508035.34060,0
1661234400000,20955.20,21078.40,20874.80,21068.90,34545.958,1661237999999,724700078.29080,241495,17755.644,372541889.34360,0
1661238000000,21069.00,21300.00,21057.00,21297.30,34938.504,1661241599999,739927280.31780,246880,18222.831,385971907.44920,0
1661241600000,21297.20,21511.50,21297.20,21444.20,55520.111,1661245199999,1189172262.81554,345426,29484.756,631604711.29494,0
1661245200000,21444.30,21546.50,21279.00,21430.20,47976.229,1661248799999,1027337021.79270,300115,25799.039,552537951.70390,0
1661248800000,21430.30,21448.60,21301.20,21405.60,25868.888,1661252399999,553022417.25790,196592,12754.449,272703600.02460,0
1661252400000,21405.60,21486.00,21340.80,21444.40,18710.302,1661255999999,400552073.08040,161936,9940.988,212826899.90410,0
1661256000000,21444.40,21504.70,21324.80,21340.80,21452.210,1661259599999,458960322.23980,190205,10479.596,224256482.72600,0
1661259600000,21340.90,21600.00,21319.60,21506.40,47079.257,1661263199999,1010135089.47934,307986,24683.625,529738576.93224,0
1661263200000,21506.50,21667.20,21430.10,21457.30,47532.437,1661266799999,1025131076.43128,351913,23676.988,510708160.98888,0
1661266800000,21457.20,21568.40,21373.70,21460.60,28838.747,1661270399999,619439195.35960,235384,14563.329,312808381.78250,0
1661270400000,21460.70,21470.10,21350.00,21455.10,22098.177,1661273999999,473103075.02500,174109,11379.098,243661047.91100,0
1661274000000,21455.00,21512.10,21380.00,21401.10,16174.292,1661277599999,346954130.16810,142022,7590.503,162849116.41850,0
1661277600000,21401.20,21590.70,21385.00,21532.70,22446.460,1661281199999,482913863.21220,177378,11803.375,253974751.21980,0
1661281200000,21532.80,21566.60,21482.00,21512.50,12899.187,1661284799999,277579357.35780,114123,6391.704,137544918.79060,0
1661284800000,21512.60,21662.00,21449.70,21470.00,20322.258,1661288399999,437679381.26668,147070,11002.662,237009122.24378,0
1661288400000,21470.00,21500.00,21418.90,21479.40,7483.183,1661291999999,160586008.18820,76002,3877.617,83214478.53970,0
1661292000000,21479.40,21580.00,21461.30,21465.50,13624.786,1661295599999,293174801.14840,117220,7082.051,152394988.88880,0
1661295600000,21465.60,21593.90,21444.20,21518.20,11803.390,1661299199999,254057925.16870,113893,6047.672,130166111.93940,0
1661299200000,21518.20,21541.20,21325.20,21375.70,24873.146,1661302799999,532749082.84430,180043,11420.610,244609208.80200,0
1661302800000,21375.60,21420.40,21166.00,21251.60,26087.828,1661306399999,555023063.34720,187194,12256.549,260770381.78820,0
1661306400000,21251.70,21357.60,21132.30,21189.30,24795.532,1661309999999,526904311.30320,177086,12019.349,255466799.70600,0
1661310000000,21189.20,21280.00,21157.50,21253.20,13771.282,1661313599999,292286378.39670,112800,7232.374,153515025.53980,0
1661313600000,21253.10,21348.00,21224.10,21316.40,11214.090,1661317199999,238594807.06030,98294,5685.364,120982560.25580,0
1661317200000,21316.50,21495.60,21299.80,21407.30,25712.206,1661320799999,550536721.48200,182002,13373.904,286378559.78780,0
1661320800000,21407.30,21457.60,21309.00,21391.60,16906.074,1661324399999,361340037.92970,136410,8806.752,188252820.88200,0
1661324400000,21391.70,21439.70,21231.00,21305.60,20885.491,1661327999999,445202737.35360,168812,9600.182,204648178.71740,0
1661328000000,21305.60,21425.00,21293.80,21329.00,17032.381,1661331599999,363815548.95570,133737,8608.764,183899761.91590,0
1661331600000,21329.00,21387.90,21282.30,21302.50,11857.488,1661335199999,252933423.13700,102680,6199.875,132270255.92070,0
1661335200000,21302.40,21373.80,21254.20,21274.90,11989.586,1661338799999,255495678.76980,105124,6323.989,134773173.19610,0
1661338800000,21274.90,21465.70,21265.80,21426.10,20678.937,1661342399999,442222030.10020,161667,10916.064,233426670.85570,0
1661342400000,21426.10,21500.00,21412.30,21474.60,23585.128,1661345999999,506025817.86560,168482,13021.359,279395298.03970,0
1661346000000,21474.70,21498.00,21364.60,21426.20,21755.877,1661349599999,466358960.14910,171299,11016.994,236181950.90880,0
1661349600000,21426.30,21550.00,21386.70,21455.30,25065.138,1661353199999,538308430.21830,190457,13141.076,282259907.82430,0
1661353200000,21455.40,21635.00,21441.00,21605.60,29658.594,1661356799999,639492901.15830,212529,16418.950,354037035.64140,0
1661356800000,21605.60,21925.60,21596.10,21704.90,59875.660,1661360399999,1302074310.00890,368487,33711.648,733245581.49300,0
1661360400000,21704.90,21776.30,21600.00,21624.90,19917.723,1661363999999,431599091.87248,149564,9472.245,205267960.18450,0
1661364000000,21624.90,21723.50,21617.20,21664.10,11415.390,1661367599999,247360807.33240,95045,6206.806,134483753.07460,0
1661367600000,21664.00,21794.60,21663.10,21695.80,15820.375,1661371199999,343871716.05310,125088,7771.517,168922608.14030,0
1661371200000,21695.90,21750.00,21666.60,21676.00,10280.743,1661374799999,223096836.10520,87519,5467.870,118652888.77960,0
1661374800000,21676.10,21711.30,21520.00,21584.50,11968.933,1661378399999,258856168.40420,90964,4950.254,107134330.80140,0
1661378400000,21584.60,21646.40,21444.00,21483.40,26884.836,1661381999999,578387408.12770,192834,12629.578,271704939.33700,0
1661382000000,21483.30,21520.00,21350.00,21354.90,20695.760,1661385599999,443351684.97144,146023,8841.707,189456642.27490,0
1661385600000,21355.00,21474.60,21295.30,21467.00,27255.249,1661389199999,582782592.20010,182530,15029.190,321417446.03560,0
1661389200000,21467.00,21622.90,21450.30,21543.20,20438.898,1661392799999,440387898.80880,151489,10038.602,216281429.96350,0
1661392800000,21543.10,21568.90,21500.20,21519.10,10081.412,1661396399999,217033374.84600,84197,5233.982,112678735.35850,0
1661396400000,21519.00,21591.00,21415.00,21460.80,14461.204,1661399999999,310850838.78580,111672,7044.910,151476954.89710,0
1661400000000,21460.80,21551.40,21455.40,21528.90,7577.611,1661403599999,163007867.58600,73441,4287.942,92233610.49460,0
1661403600000,21528.90,21581.80,21482.00,21550.00,8175.715,1661407199999,176056894.85890,71585,4377.685,94280209.91460,0
1661407200000,21550.10,21734.50,21542.40,21680.10,32968.588,1661410799999,714300016.13788,207755,18447.199,399654222.20188,0
1661410800000,21680.10,21750.00,21660.10,21732.20,17120.338,1661414399999,371703186.69806,132528,8772.114,190469573.35266,0
1661414400000,21732.20,21810.90,21670.30,21676.40,22315.296,1661417999999,484994223.60530,159237,11295.455,245546602.76530,0
1661418000000,21676.50,21714.20,21625.00,21697.50,14508.598,1661421599999,314390727.07730,117281,7886.342,170906376.49980,0
1661421600000,21697.50,21706.10,21601.00,21612.50,11314.959,1661425199999,245109152.24200,95808,5267.046,114099920.20850,0
1661425200000,21612.40,21732.80,21604.20,21713.10,13238.377,1661428799999,287010020.09890,108041,7250.974,157208195.89310,0
1661428800000,21713.20,21771.20,21612.00,21665.00,24113.745,1661432399999,522761659.43330,179466,11700.453,253667537.66020,0
1661432400000,21665.10,21730.00,21563.00,21697.80,25939.886,1661435999999,560959681.12900,196752,13548.730,293017208.34700,0
1661436000000,21697.70,21749.00,21631.30,21645.50,21931.058,1661439599999,475787488.93120,166336,10254.205,222472255.82750,0
1661439600000,21645.50,21659.60,21475.00,21557.00,30544.177,1661443199999,658536268.73000,213848,14784.860,318767834.77080,0
1661443200000,21557.00,21578.00,21385.50,21431.50,28562.002,1661446799999,613664848.80866,192263,13270.758,285191905.47880,0
1661446800000,21431.50,21584.80,21416.90,21558.30,24677.165,1661450399999,530751410.90820,153289,13093.555,281627131.18220,0
1661450400000,21558.30,21574.70,21480.80,21530.00,10627.726,1661453999999,228838983.27830,80067,4437.485,95547665.66430,0
1661454000000,21529.90,21636.20,21500.50,21594.30,12050.110,1661457599999,260106423.31090,94723,6573.574,141901459.96110,0
1661457600000,21594.40,21659.90,21541.00,21636.00,12732.098,1661461199999,275097250.31460,92686,6679.827,144350783.61850,0
1661461200000,21635.90,21677.00,21550.00,21574.70,8416.097,1661464799999,181899995.05870,77016,4248.772,91844363.63920,0
1661464800000,21574.80,21613.20,21529.70,21565.40,7283.431,1661468399999,157137235.19070,74062,3555.099,76702955.09050,0
1661468400000,21565.40,21608.00,21504.00,21548.30,9424.252,1661471999999,203200787.96040,78944,4362.019,94055680.69940,0
1661472000000,21548.30,21559.40,21421.00,21471.30,23646.904,1661475599999,508172524.51520,169662,11446.154,246008512.15530,0
1661475600000,21471.30,21554.00,21460.90,21549.50,8266.413,1661479199999,177782198.55880,76068,4240.835,91205146.28880,0
1661479200000,21549.50,21603.70,21532.60,21587.80,7683.778,1661482799999,165747756.43200,67367,3505.883,75631915.62870,0
1661482800000,21587.80,21595.60,21540.10,21542.00,4814.684,1661486399999,103820050.21710,47376,2359.407,50876077.50670,0
1661486400000,21541.90,21554.30,21500.00,21520.00,7159.902,1661489999999,154141400.24520,62513,3541.881,76254656.39610,0
1661490000000,21520.10,21524.20,21335.00,21395.20,31141.601,1661493599999,666950271.73708,214273,14875.129,318620102.58050,0
1661493600000,21395.10,21455.00,21360.00,21413.10,11347.065,1661497199999,242977106.24000,97436,5555.186,118958358.74120,0
1661497200000,21413.00,21442.00,21311.00,21438.40,19591.219,1661500799999,418887447.56480,143614,8793.663,188024524.43750,0
1661500800000,21438.30,21459.10,21380.30,21404.10,11863.000,1661504399999,254122709.72640,90132,5594.850,119855711.19640,0
1661504400000,21404.20,21447.60,21395.70,21427.00,7159.400,1661507999999,153361373.91940,64138,3748.585,80298525.44150,0
1661508000000,21427.00,21434.80,21341.00,21385.00,12203.060,1661511599999,261043176.95650,98208,5995.638,128255277.31140,0
1661511600000,21385.00,21406.60,21000.00,21179.70,54905.821,1661515199999,1163242586.11709,352496,25456.398,539393515.63260,0
1661515200000,21179.60,21809.60,21142.50,21626.60,79467.400,1661518799999,1705015984.96876,481466,42983.286,922334423.66512,0
1661518800000,21626.50,21867.60,21606.20,21747.60,83590.489,1661522399999,1817471158.65956,533319,42642.929,927166794.64216,0
1661522400000,21747.50,21799.00,21107.30,21144.90,148139.790,1661525999999,3175131978.07072,837615,71159.910,1525593433.77124,0
1661526000000,21144.90,21158.20,20560.00,20770.10,137649.095,1661529599999,2865758540.27388,795567,63686.942,1326019145.27364,0
1661529600000,20769.60,20822.00,20518.00,20711.50,61823.656,1661533199999,1276951886.13594,400380,29522.957,609959632.09150,0
1661533200000,20711.50,20767.00,20621.50,20638.60,24537.249,1661536799999,507961131.66680,197010,11529.136,238715761.24720,0
1661536800000,20638.60,20734.70,20531.00,20683.70,34345.598,1661540399999,708207321.34110,259497,18416.385,379791460.66250,0
1661540400000,20683.60,20724.70,20610.00,20635.50,14635.946,1661543999999,302410730.78950,143034,7024.323,145140411.07170,0
1661544000000,20635.50,20740.60,20630.80,20640.90,14473.099,1661547599999,299489927.53050,129398,7211.904,149245595.07290,0
1661547600000,20640.80,20674.10,20555.70,20629.70,12216.193,1661551199999,251851933.40650,110170,5824.105,120078008.65190,0
1661551200000,20629.60,20672.20,20570.00,20600.20,9516.244,1661554799999,196236218.91300,108409,4694.243,96802877.79780,0
1661554800000,20600.20,20618.20,20100.00,20228.70,76296.750,1661558399999,1546909695.32804,479644,33889.614,686770198.98750,0
1661558400000,20228.70,20367.70,20130.00,20293.30,33146.913,1661561999999,670859586.11000,232149,17232.027,348769431.66260,0
1661562000000,20293.20,20323.60,20234.80,20264.50,10968.679,1661565599999,222405565.73230,109986,5153.715,104503194.32140,0
1661565600000,20264.50,20283.90,20125.00,20193.10,21367.937,1661569199999,431863503.02350,176154,9840.908,198907700.72770,0
1661569200000,20193.00,20237.70,20176.40,20189.90,9925.962,1661572799999,200579466.53170,102157,4869.238,98400032.85700,0
1661572800000,20189.90,20221.30,20109.10,20134.80,15927.913,1661576399999,321174106.13300,125308,7840.317,158106427.79490,0
1661576400000,20134.90,20155.10,19901.00,20117.40,48688.418,1661579999999,975577151.18885,326381,22983.138,460559176.69550,0
1661580000000,20117.30,20238.00,20080.20,20150.90,24459.444,1661583599999,492766976.96060,175141,13101.540,263966841.52570,0
1661583600000,20150.90,20263.00,20119.20,20255.00,15921.729,1661587199999,321482732.66490,149327,8381.744,169248438.29510,0
1661587200000,20255.00,20263.70,20176.00,20186.60,14188.428,1661590799999,287009284.19960,111660,5798.939,117307713.71060,0
1661590800000,20186.70,20201.10,20126.20,20140.10,11814.091,1661594399999,238175454.13720,108507,6370.443,128430916.46010,0
1661594400000,20140.20,20234.10,20135.30,20168.80,12054.022,1661597999999,243390142.39090,105066,6340.066,128022396.46820,0
1661598000000,20168.70,20242.30,20155.10,20198.60,9317.367,1661601599999,188164188.04520,90573,4750.283,95939528.87960,0
1661601600000,20198.50,20229.20,20166.50,20181.50,7597.496,1661605199999,153424280.56200,79146,3670.715,74128186.34730,0
1661605200000,20181.50,20230.00,20088.00,20160.90,22968.346,1661608799999,463019705.89340,180075,11555.813,232966549.43870,0
1661608800000,20160.90,20205.00,20038.40,20054.20,17400.190,1661612399999,350155099.66840,137416,7333.837,147652066.47780,0
1661612400000,20054.20,20093.30,19744.00,19966.10,64705.698,1661615999999,1291045649.74787,405139,30941.033,617567703.15540,0
1661616000000,19966.00,20018.20,19825.70,19991.00,34555.552,1661619599999,688486067.29050,273747,17573.163,350147310.18400,0
1661619600000,19990.90,20088.10,19961.90,19975.80,19339.225,1661623199999,387124111.31350,159663,9740.676,195023448.50860,0
1661623200000,19975.90,20009.60,19937.40,19952.00,10848.946,1661626799999,216640002.43580,94709,5294.969,105743873.50560,0
1661626800000,19952.10,20039.20,19922.40,20007.10,10840.762,1661630399999,216584510.44390,95992,6034.140,120572914.68100,0
1661630400000,20007.00,20027.50,19930.00,19998.70,9336.387,1661633999999,186527450.10620,87755,4819.113,96275621.89830,0
1661634000000,19998.60,20020.70,19857.70,19862.00,8923.757,1661637599999,178126792.53350,84368,3863.327,77138675.84520,0
1661637600000,19860.60,20088.90,19845.00,20011.20,24735.947,1661641199999,494048201.85910,194662,13420.319,268009879.13340,0
1661641200000,20011.20,20074.90,19983.10,20023.90,10564.815,1661644799999,211555048.13470,102148,5332.052,106776991.42780,0
1661644800000,20024.00,20037.60,19918.00,19981.60,12803.191,1661648399999,255711048.09740,111523,6679.146,133380097.94970,0
1661648400000,19981.50,20073.00,19957.30,20010.60,10639.872,1661651999999,213128143.19900,94558,5432.660,108821701.02520,0
1661652000000,20010.60,20155.00,19972.80,19992.50,18253.552,1661655599999,366153394.84727,133780,9177.013,184143147.61147,0
1661655600000,19992.50,20051.70,19958.00,19978.70,10460.523,1661659199999,209211269.77940,87850,5254.181,105105347.29400,0
1661659200000,19978.80,19997.30,19945.00,19984.50,7566.524,1661662799999,151123529.08990,73054,4033.138,80552239.53250,0
1661662800000,19984.50,20047.50,19923.00,20047.00,11322.137,1661666399999,226221966.93350,87194,5919.750,118311379.63760,0
1661666400000,20046.90,20062.00,20008.60,20024.20,8123.118,1661669999999,162743857.54040,80283,3826.865,76673642.42830,0
1661670000000,20024.20,20075.40,19996.60,20045.00,7438.540,1661673599999,149037979.47020,76626,3977.671,79700232.57990,0
1661673600000,20045.00,20098.00,19985.30,20023.70,12861.191,1661677199999,257764997.46610,106703,6431.901,128908482.75250,0
1661677200000,20023.80,20034.00,19985.60,20006.60,6577.878,1661680799999,131637753.42130,66623,3104.192,62122338.40310,0
1661680800000,20006.60,20019.80,19951.50,19983.40,10014.315,1661684399999,200118071.82320,97706,5350.135,106915580.00090,0
1661684400000,19983.50,20028.30,19926.00,20021.90,13361.257,1661687999999,267084705.76010,113876,6942.424,138782997.98500,0
1661688000000,20021.90,20048.40,19883.30,19911.20,17186.095,1661691599999,343275049.24160,135083,8254.006,164926757.34120,0
1661691600000,19911.20,19971.40,19897.70,19927.20,15905.089,1661695199999,317035202.45190,120428,8478.842,169011498.16030,0
1661695200000,19927.10,19995.90,19793.80,19909.30,38421.287,1661698799999,764210539.13975,264957,18711.510,372227806.76170,0
1661698800000,19909.30,20029.00,19893.60,20007.50,16143.844,1661702399999,322349418.14290,136789,8680.103,173331039.90170,0
1661702400000,20007.60,20140.00,19964.30,19978.70,35978.472,1661705999999,721640010.26957,241411,17874.227,358583558.78477,0
1661706000000,19978.70,20049.10,19942.00,19973.50,14112.964,1661709599999,282142508.36790,115392,7453.421,149010423.18660,0
1661709600000,19973.50,20030.00,19963.90,19999.00,6464.234,1661713199999,129251984.78130,68193,3267.272,65329302.64370,0
1661713200000,19998.90,20056.30,19945.00,19962.50,10363.543,1661716799999,207162923.27750,93278,5796.387,115870512.67850,0
1661716800000,19962.60,20031.00,19956.70,19975.40,7134.889,1661720399999,142627019.88860,74750,3446.421,68890805.59500,0
1661720400000,19975.50,20035.00,19925.00,19954.10,6909.899,1661723999999,138058135.30520,70239,3404.458,68027159.66070,0
1661724000000,19954.00,20017.90,19860.00,19890.60,25893.155,1661727599999,515731007.59300,214918,12578.067,250545021.06970,0
1661727600000,19890.60,19909.60,19508.00,19547.50,62469.626,1661731199999,1230057303.37089,391273,26928.057,530274533.12730,0
1661731200000,19547.50,19740.00,19539.40,19630.10,37649.433,1661734799999,738919043.88620,276139,19586.181,384401485.87830,0
1661734800000,19630.00,19671.90,19575.00,19650.80,17630.807,1661738399999,345892162.33600,151471,8662.549,169953948.10700,0
1661738400000,19650.90,19779.20,19635.60,19752.40,18459.509,1661741999999,363995196.46250,139762,10172.409,200560892.14530,0
1661742000000,19752.30,19945.00,19723.70,19854.60,30536.690,1661745599999,605920462.83000,196449,16807.107,333512868.91460,0
1661745600000,19854.10,19928.00,19771.40,19796.00,20973.849,1661749199999,416141656.40370,141744,9986.705,198170415.11750,0
1661749200000,19796.00,19827.00,19732.00,19745.30,12471.569,1661752799999,246715609.86840,100439,6075.460,120206612.99270,0
1661752800000,19745.30,19884.10,19745.30,19839.50,13601.945,1661756399999,269603346.99860,113662,7460.912,147885458.99910,0
1661756400000,19839.40,19896.10,19780.00,19885.30,17234.947,1661759999999,342068105.21820,139860,8626.127,171210312.36390,0
1661760000000,19885.30,19914.60,19782.70,19782.80,14491.111,1661763599999,287509792.88960,119974,7559.068,149997538.17740,0
1661763600000,19782.80,19848.40,19779.80,19831.90,11993.073,1661767199999,237567852.44180,96013,6648.508,131694683.90440,0
1661767200000,19831.80,19851.00,19797.00,19818.90,10735.781,1661770799999,212868203.14110,81630,5354.140,106164244.80190,0
