open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1666220400000,19136.00,19154.60,19070.80,19116.70,11708.686,1666223999999,223887457.73030,75070,5388.246,103048705.84100,0
1666224000000,19116.60,19158.80,18882.40,18963.40,40391.424,1666227599999,767837552.03997,218465,17915.263,340588891.56330,0
1666227600000,18963.40,19044.30,18921.80,19036.20,24441.453,1666231199999,464149283.75790,144029,12606.212,239371029.74510,0
1666231200000,19036.30,19075.00,19006.30,19053.20,12071.449,1666234799999,229900697.57840,79079,6513.565,124057355.54150,0
1666234800000,19053.20,19058.70,19005.10,19033.20,8152.578,1666238399999,155137438.97440,58483,3974.202,75625067.15340,0
1666238400000,19033.20,19199.60,19031.70,19173.90,26025.578,1666241999999,497749195.39270,144225,14312.434,273716639.88230,0
1666242000000,19174.00,19185.90,19108.00,19129.50,17343.948,1666245599999,331939734.04480,97942,7021.325,134383630.74550,0
1666245600000,19129.50,19134.50,19085.90,19125.60,11807.264,1666249199999,225640924.97990,71270,5265.447,100628000.30440,0
1666249200000,19125.60,19162.10,19088.00,19138.00,13699.235,1666252799999,262065947.48030,79573,7653.075,146410270.53360,0
1666252800000,19138.00,19156.00,19098.00,19104.20,10197.603,1666256399999,195045294.77520,67589,4955.220,94781662.90730,0
1666256400000,19104.20,19188.20,19100.10,19178.00,11729.877,1666259999999,224559000.46670,72557,6522.822,124877411.04060,0
1666260000000,19178.00,19249.20,19126.30,19190.90,25077.918,1666263599999,481306047.29313,136889,12220.567,234544193.18003,0
1666263600000,19191.00,19218.30,19179.20,19199.00,12095.844,1666267199999,232215685.17770,70475,6054.521,116234096.53140,0
1666267200000,19198.90,19270.80,19121.90,19126.60,38823.662,1666270799999,745401133.96970,185705,18305.091,351489713.51920,0
1666270800000,19126.60,19209.80,19120.00,19163.00,24446.250,1666274399999,468473693.73410,126728,12415.498,237922849.41730,0
1666274400000,19162.90,19350.00,19161.70,19316.30,45870.665,1666277999999,884063008.99860,225408,23935.941,461335234.22770,0
1666278000000,19316.30,19329.00,19235.00,19244.30,17847.775,1666281599999,344038606.20070,104297,7933.232,152924239.44500,0
1666281600000,19244.20,19244.30,19133.40,19173.40,35501.181,1666285199999,680714012.60180,165940,16114.923,308988919.07770,0
1666285200000,19173.40,19177.80,19055.00,19091.60,30985.515,1666288799999,592022768.60450,152567,14394.655,275061865.18370,0
1666288800000,19091.60,19091.60,18954.70,19054.70,50373.272,1666292399999,958236529.38790,244769,24837.772,472512280.20490,0
1666292400000,19054.70,19109.60,19020.00,19055.80,21675.727,1666295999999,413165149.36530,109273,10309.260,196521698.85500,0
1666296000000,19055.80,19078.50,18912.40,19021.30,24563.445,1666299599999,466838288.00548,126070,10952.161,208199943.20200,0
1666299600000,19021.20,19092.00,18985.20,19063.00,11446.239,1666303199999,217994633.97800,72047,5993.379,114152945.92720,0
1666303200000,19063.10,19084.50,18991.80,19026.10,11946.763,1666306799999,227318215.05100,66080,5461.678,103907033.81160,0
1666306800000,19026.10,19042.70,18971.30,19034.70,11112.383,1666310399999,211251621.71660,58399,6151.448,116939016.24610,0
1666310400000,19034.80,19058.10,18991.70,19039.60,13100.080,1666313999999,249274594.24110,74347,6599.227,125572551.32390,0
1666314000000,19039.70,19067.10,19016.00,19057.80,7877.880,1666317599999,149995826.78510,48010,3915.533,74555914.06410,0
1666317600000,19057.80,19126.80,19051.00,19101.80,13179.408,1666321199999,251577906.21030,65932,7002.371,133677481.93630,0
1666321200000,19101.90,19115.00,19036.10,19044.00,8763.600,1666324799999,167177551.05740,52676,3289.365,62748672.73390,0
1666324800000,19044.00,19071.60,19017.10,19040.00,8014.048,1666328399999,152611979.19510,50169,4046.093,77052827.74460,0
1666328400000,19039.90,19055.10,19021.20,19034.90,6309.015,1666331999999,120114849.17450,41120,3523.312,67078246.85220,0
1666332000000,19035.00,19063.60,19020.00,19027.40,8178.436,1666335599999,155683699.81470,44896,4233.164,80583916.69920,0
1666335600000,19027.40,19075.10,18982.20,19019.40,15846.149,1666339199999,301484427.32510,86687,7773.936,147917524.85310,0
1666339200000,19019.40,19033.00,18931.40,18973.00,22075.226,1666342799999,419036956.75490,120493,10617.035,201557724.85970,0
1666342800000,18973.00,19019.90,18885.30,19002.20,30092.045,1666346399999,570519561.62210,148204,14502.867,275024567.58550,0
1666346400000,19002.20,19009.20,18947.60,18993.40,12567.902,1666349999999,238505970.01480,69409,5872.239,111438623.21730,0
1666350000000,18993.40,19000.00,18930.00,18934.30,11545.838,1666353599999,219033134.17530,70845,5495.969,104263694.87930,0
1666353600000,18934.20,18935.90,18600.00,18870.10,97684.095,1666357199999,1833747644.11085,474325,44758.214,840347893.88790,0
1666357200000,18870.00,19070.00,18850.00,19054.00,81517.307,1666360799999,1545227437.34188,396348,41611.804,788924027.46778,0
1666360800000,19054.00,19119.80,18931.80,18966.40,61103.728,1666364399999,1162920969.53550,288254,30471.388,580012030.44720,0
1666364400000,18966.50,19170.00,18940.00,19158.70,35228.794,1666367999999,671086924.49770,183721,19734.301,376053726.84170,0
1666368000000,19158.60,19217.90,19094.90,19116.90,49848.360,1666371599999,954866617.91733,236324,24583.344,470954551.40583,0
1666371600000,19116.90,19167.00,19080.00,19140.00,23030.487,1666375199999,440486370.19000,108980,12719.193,243288007.64850,0
1666375200000,19140.00,19198.00,19111.30,19130.30,16809.715,1666378799999,321894743.54920,93868,9026.279,172852456.77680,0
1666378800000,19130.40,19238.70,19127.20,19178.80,25593.917,1666382399999,491202237.33830,123951,12657.658,242934777.62320,0
1666382400000,19178.80,19240.00,19146.30,19168.10,15473.571,1666385999999,296931323.85360,81825,7696.026,147694141.54060,0
1666386000000,19168.10,19168.20,19128.00,19146.00,7070.129,1666389599999,135364093.05890,49291,3494.351,66901238.10350,0
1666389600000,19146.00,19184.80,19142.90,19179.90,5974.703,1666393199999,114510460.44140,39302,3410.463,65366117.58780,0
1666393200000,19180.00,19182.00,19150.00,19150.90,4994.472,1666396799999,95723532.06420,35865,2117.735,40589365.95500,0
1666396800000,19151.00,19170.00,19137.80,19156.80,6562.078,1666400399999,125684311.03210,39264,3472.229,66503420.92930,0
1666400400000,19156.80,19175.60,19138.20,19148.70,4514.033,1666403999999,86449144.14480,30877,2146.165,41102617.45700,0
1666404000000,19148.70,19156.30,19108.20,19118.80,7569.234,1666407599999,144826867.62320,41987,3397.476,65011025.76320,0
1666407600000,19118.80,19150.00,19103.50,19142.00,7039.427,1666411199999,134639755.45510,46731,3966.020,75858991.80130,0
1666411200000,19142.00,19153.10,19137.90,19137.90,3648.052,1666414799999,69837114.25940,25337,1745.706,33420592.59670,0
1666414800000,19138.00,19146.00,19130.00,19133.30,3885.663,1666418399999,74363887.67870,27842,1984.112,37972690.28150,0
1666418400000,19133.20,19143.50,19124.70,19136.70,4053.226,1666421999999,77542389.66300,35973,2196.864,42028780.44800,0
1666422000000,19136.80,19167.90,19136.70,19155.30,5454.714,1666425599999,104467639.34020,53472,3074.734,58887233.31980,0
1666425600000,19155.20,19168.00,19143.90,19147.90,4201.194,1666429199999,80475221.56460,33059,1824.830,34956233.26530,0
1666429200000,19147.90,19165.50,19128.40,19132.00,6311.312,1666432799999,120834649.97120,33447,2548.010,48785843.18620,0
1666432800000,19132.00,19160.00,19130.70,19156.60,4465.497,1666436399999,85491088.38760,28422,2174.551,41630854.92100,0
1666436400000,19156.60,19178.60,19150.60,19168.90,5998.899,1666439999999,114970782.96290,39870,3106.586,59539651.96060,0
1666440000000,19168.90,19195.50,19143.30,19173.50,10153.299,1666443599999,194625248.08220,55224,5663.909,108581254.16340,0
1666443600000,19173.60,19250.00,19173.50,19182.90,20501.391,1666447199999,393724211.97040,99532,11461.608,220127811.82370,0
1666447200000,19182.90,19228.60,19182.90,19226.40,9562.539,1666450799999,183737796.62060,55002,4882.833,93818260.37230,0
1666450800000,19226.40,19245.00,19200.00,19223.70,12160.870,1666454399999,233712256.00740,73455,6112.899,117484489.23510,0
1666454400000,19223.80,19236.80,19162.00,19185.00,12876.535,1666457999999,247128135.43000,83130,6351.646,121900561.28970,0
1666458000000,19185.00,19201.60,19135.00,19141.90,11796.555,1666461599999,226115287.05940,58420,5237.808,100420288.68820,0
1666461600000,19141.90,19169.40,19122.00,19160.60,9126.696,1666465199999,174723140.37030,54294,4791.197,91727499.88190,0
1666465200000,19160.70,19177.80,19153.50,19175.10,4770.607,1666468799999,91451867.97140,32077,2356.305,45171855.76160,0
1666468800000,19175.00,19217.10,19164.10,19206.80,6563.059,1666472399999,125943431.73440,38674,3718.451,71358562.82330,0
1666472400000,19206.80,19213.80,19179.80,19195.00,6364.442,1666475999999,122193682.34830,41790,3190.257,61251865.52030,0
1666476000000,19195.10,19198.30,19176.20,19185.10,3749.203,1666479599999,71932679.20080,30963,1850.130,35497196.00050,0
1666479600000,19185.00,19196.80,19182.70,19195.10,2726.517,1666483199999,52322430.02300,21134,1436.110,27559163.49650,0
1666483200000,19195.10,19211.10,19179.50,19186.60,5039.486,1666486799999,96736858.66710,33757,2457.624,47177823.34610,0
1666486800000,19186.50,19193.50,19155.00,19170.50,5137.043,1666490399999,98475325.85150,34065,2414.443,46285296.04430,0
1666490400000,19170.50,19200.00,19167.60,19186.30,5095.378,1666493999999,97759804.21630,36917,2774.692,53234569.08140,0
1666494000000,19186.40,19192.40,19175.30,19188.90,3450.835,1666497599999,66202865.23510,23632,1639.495,31454293.94740,0
1666497600000,19188.80,19214.00,19161.00,19176.30,8666.687,1666501199999,166326937.57720,47638,4090.885,78517487.02060,0
1666501200000,19176.30,19183.90,19157.50,19167.40,5272.438,1666504799999,101085493.53340,29201,2212.082,42413492.85560,0
1666504800000,19167.30,19178.10,19145.80,19167.20,6786.190,1666508399999,130056768.79200,36288,3552.233,68081644.16950,0
1666508400000,19167.20,19167.70,19136.00,19151.60,8402.159,1666511999999,160881817.65590,44764,3435.057,65774317.45870,0
1666512000000,19151.60,19174.40,19138.60,19173.30,6715.631,1666515599999,128657820.21210,37062,3699.007,70870043.45280,0
1666515600000,19173.40,19176.60,19168.00,19172.90,4075.658,1666519199999,78138809.72470,28832,1805.185,34609688.81950,0
1666519200000,19173.00,19177.10,19152.40,19160.00,4237.632,1666522799999,81207206.23570,33750,1837.680,35216378.24140,0
1666522800000,19160.00,19160.70,19118.00,19142.00,12311.087,1666526399999,235568081.10360,64175,5955.959,113968242.10570,0
1666526400000,19142.10,19150.00,19050.00,19142.90,19748.515,1666529999999,377458023.62490,103969,9018.145,172397320.82830,0
1666530000000,19142.90,19173.30,19135.60,19169.20,9356.075,1666533599999,179213496.50680,55250,5328.809,102074448.00730,0
1666533600000,19169.20,19204.90,19166.80,19181.60,12975.959,1666537199999,248925474.53100,69007,7641.338,146594751.84680,0
1666537200000,19181.60,19200.40,19171.10,19180.60,6914.793,1666540799999,132652396.99020,45679,3366.150,64581962.27940,0
1666540800000,19180.60,19197.00,19160.30,19168.90,6405.149,1666544399999,122817926.49220,43128,3178.122,60941767.77640,0
1666544400000,19168.90,19496.60,19164.20,19468.70,58759.176,1666547999999,1136587478.71330,273393,36608.258,707999549.66960,0
1666548000000,19468.70,19527.00,19395.40,19434.50,47129.175,1666551599999,917476154.35176,250926,23476.392,457057066.24956,0
1666551600000,19434.60,19518.30,19432.60,19492.20,12793.905,1666555199999,249172494.04300,85128,6992.712,136192953.55800,0
1666555200000,19492.30,19517.00,19436.10,19490.30,17884.106,1666558799999,348315655.46290,94380,9360.418,182315832.07590,0
1666558800000,19490.40,19620.00,19440.00,19533.10,24675.861,1666562399999,481566457.49622,143219,13875.716,270895828.47182,0
1666562400000,19533.10,19690.00,19533.10,19584.10,48239.478,1666565999999,946023020.79710,234980,24528.566,481084465.15790,0
1666566000000,19584.10,19598.00,19511.00,19560.70,18539.126,1666569599999,362601157.68690,98008,9546.462,186724494.65530,0
1666569600000,19560.60,19593.30,19480.10,19510.40,21102.554,1666573199999,412307256.28000,103912,9732.852,190169655.71770,0
1666573200000,19510.40,19520.00,19358.90,19406.50,30396.425,1666576799999,590529122.39560,149067,14550.034,282687193.65370,0
1666576800000,19406.40,19459.40,19385.30,19406.20,12905.281,1666580399999,250762846.92600,68304,6828.050,132687342.25360,0
1666580400000,19406.20,19424.80,19333.00,19384.00,21731.336,1666583999999,421037224.10570,94910,10098.997,195666067.92400,0
1666584000000,19384.00,19384.00,19265.00,19328.80,26746.825,1666587599999,516493300.76880,114865,12859.077,248278538.22670,0
1666587600000,19328.70,19346.30,19286.40,19327.70,11324.312,1666591199999,218755012.53660,66772,5686.371,109848181.92310,0
1666591200000,19327.80,19357.90,19277.20,19284.90,13604.645,1666594799999,262926577.38800,75713,6352.292,122777237.37050,0
1666594800000,19284.90,19333.00,19235.40,19318.40,28851.287,1666598399999,556371760.15890,135627,14218.576,274209425.94040,0
1666598400000,19318.40,19334.00,19287.40,19330.00,13735.101,1666601999999,265282289.25370,67350,6971.197,134643803.29970,0
1666602000000,19329.90,19399.00,19304.20,19375.10,16604.775,1666605599999,321323300.13010,80499,8769.776,169713799.62330,0
1666605600000,19375.10,19435.80,19360.00,19395.70,20917.665,1666609199999,405717163.15710,109303,10773.285,208964258.12470,0
1666609200000,19395.80,19435.00,19352.70,19412.60,14125.574,1666612799999,273961175.05340,73656,7082.376,137376746.95640,0
1666612800000,19412.50,19439.80,19310.00,19364.90,23896.078,1666616399999,462746605.46910,122104,11316.840,219152361.77740,0
1666616400000,19364.90,19390.90,19284.20,19341.80,37626.311,1666619999999,727675502.11180,179094,17760.359,343521486.89670,0
1666620000000,19341.80,19345.00,19146.00,19264.70,68506.217,1666623599999,1317421004.05243,321976,31475.522,605376479.59050,0
1666623600000,19264.70,19300.50,19234.20,19291.70,18490.159,1666627199999,356198253.88980,111431,8921.413,171874530.63850,0
1666627200000,19291.80,19308.20,19242.10,19263.10,14743.610,1666630799999,284191493.15660,87515,6968.096,134318824.54360,0
1666630800000,19263.00,19292.00,19215.40,19276.40,13475.012,1666634399999,259422992.53050,79213,7440.673,143239510.99470,0
1666634400000,19276.40,19339.10,19274.00,19325.80,12559.058,1666637999999,242561765.25970,74767,6724.353,129873719.82180,0
1666638000000,19325.70,19415.20,19322.30,19335.90,19627.781,1666641599999,380125972.93820,110636,10280.910,199129916.22590,0
1666641600000,19335.90,19371.60,19292.10,19371.00,11201.282,1666645199999,216544497.88470,63614,6120.691,118345597.38740,0
1666645200000,19371.00,19406.90,19323.30,19357.30,10141.672,1666648799999,196343490.32040,64168,5249.162,101632868.65200,0
1666648800000,19357.30,19363.60,19289.40,19348.70,8692.793,1666652399999,167999540.13060,55405,3991.817,77151475.95510,0
1666652400000,19348.70,19353.20,19310.00,19318.10,5670.783,1666655999999,109621382.38710,40123,2340.520,45244123.97960,0
1666656000000,19318.10,19326.60,19264.60,19301.70,12194.519,1666659599999,235367010.26500,70295,5923.611,114330787.36450,0
1666659600000,19301.60,19308.50,19242.20,19288.70,12906.344,1666663199999,248730182.94470,74235,6409.828,123532346.40830,0
1666663200000,19288.70,19306.20,19267.50,19303.00,5083.747,1666666799999,98057205.62300,36460,2802.212,54053163.39170,0
1666666800000,19302.90,19356.00,19300.30,19332.70,9572.325,1666670399999,185067391.21340,58394,4847.157,93705675.86400,0
1666670400000,19332.70,19369.00,19323.50,19331.60,5803.193,1666673999999,112212309.37560,38245,3012.699,58260993.78950,0
1666674000000,19331.70,19335.80,19287.10,19330.60,8341.560,1666677599999,161084721.92930,48780,4528.208,87445084.23100,0
1666677600000,19330.70,19357.40,19314.10,19319.00,7302.847,1666681199999,141201576.04410,45809,3421.150,66150889.70050,0
1666681200000,19319.10,19327.70,19264.00,19296.90,12187.921,1666684799999,235152666.99680,67599,5986.942,115511387.09010,0
1666684800000,19296.90,19312.00,19261.20,19284.90,8722.969,1666688399999,168296462.37440,52014,3899.440,75236911.39180,0
1666688400000,19285.00,19285.00,19248.10,19254.70,14070.545,1666691999999,271100119.94800,68890,6025.581,116097539.84880,0
1666692000000,19254.70,19288.40,19228.00,19286.40,12480.622,1666695599999,240377759.47630,71722,6163.348,118717641.50760,0
1666695600000,19286.30,19315.00,19267.00,19291.00,10333.961,1666699199999,199365794.60540,61274,5020.448,96861433.21180,0
1666699200000,19291.00,19329.80,19250.00,19315.00,15533.779,1666702799999,299612663.51720,84816,7712.660,148768097.87250,0
1666702800000,19315.10,19513.50,19315.00,19469.40,63794.864,1666706399999,1238889789.74296,321461,34407.956,668163097.16866,0
1666706400000,19469.40,19537.20,19435.10,19478.70,40906.255,1666709999999,796850757.99270,226340,20009.144,389814391.47980,0
1666710000000,19478.70,19799.90,19475.00,19740.30,99140.824,1666713599999,1948953486.81320,453788,56193.504,1104645146.92670,0
1666713600000,19740.30,19837.50,19711.90,19806.00,53166.222,1666717199999,1051266625.31205,276293,28404.106,561699399.84605,0
1666717200000,19806.00,20189.20,19803.10,20108.60,124436.052,1666720799999,2491042909.42092,627795,67543.866,1351993960.76022,0
1666720800000,20108.70,20400.00,20071.10,20261.90,89031.543,1666724399999,1803771707.51539,460328,47303.924,958412322.79199,0
1666724400000,20262.00,20415.00,20201.00,20266.80,51042.547,1666727999999,1036128915.48820,284559,25281.203,513262503.74390,0
1666728000000,20266.70,20289.60,19997.90,20180.00,63752.912,1666731599999,1281857427.82740,333934,31682.199,637102572.38290,0
1666731600000,20180.00,20270.80,20088.20,20219.50,22379.683,1666735199999,451057584.71220,140066,10980.842,221399003.17630,0
1666735200000,20219.60,20225.30,19970.60,20053.10,21965.791,1666738799999,441026144.89730,139386,10115.755,203114315.48870,0
1666738800000,20053.20,20119.60,20028.00,20068.30,13155.509,1666742399999,264077969.31250,90232,6055.572,121571386.64510,0
1666742400000,20068.30,20168.50,20041.10,20155.40,18480.950,1666745999999,371588040.05660,117145,9358.412,188200430.67160,0
1666746000000,20155.30,20284.10,20076.90,20219.70,28633.399,1666749599999,578312472.75790,161768,14128.482,285405978.26010,0
1666749600000,20219.70,20240.00,20161.40,20199.80,12839.785,1666753199999,259353652.51170,95823,6173.555,124708137.17400,0
1666753200000,20199.90,20297.70,20173.20,20238.60,13293.103,1666756799999,269100798.23050,95795,6808.177,137827580.96500,0
1666756800000,20238.60,20263.40,20168.90,20192.10,12371.828,1666760399999,250225536.45800,85321,5481.514,110880223.88910,0
1666760400000,20192.10,20221.00,20126.00,20180.10,12799.436,1666763999999,258102215.80310,84627,6414.431,129352638.19040,0
1666764000000,20180.10,20237.00,20162.20,20208.70,15932.329,1666767599999,321835254.28390,97343,8608.022,173884525.79040,0
1666767600000,20208.70,20368.30,20191.20,20333.70,36653.462,1666771199999,743637163.93309,191203,20172.367,409259664.33729,0
1666771200000,20333.60,20800.00,20270.00,20658.70,99694.217,1666774799999,2050819344.03733,465703,53253.287,1095271285.94463,0
1666774800000,20658.80,20709.10,20532.00,20586.00,38024.192,1666778399999,784061028.28880,224390,17346.454,357723788.84880,0
1666778400000,20586.10,20674.90,20531.10,20655.20,21017.153,1666781999999,433245671.06450,135379,10284.289,212011081.37130,0
1666782000000,20655.20,20738.90,20557.90,20595.90,25777.604,1666785599999,532132320.90990,158027,12806.795,264425418.29730,0
1666785600000,20596.00,20612.70,20436.00,20539.30,36792.687,1666789199999,755397945.29830,201879,17474.499,358846153.42910,0
1666789200000,20539.20,20612.40,20329.10,20542.90,71294.214,1666792799999,1460397746.59539,324395,34896.517,714760378.15910,0
1666792800000,20542.90,21030.00,20542.50,20820.10,154633.666,1666796399999,3219031083.78242,693605,81468.446,1696279987.71642,0
1666796400000,20820.00,20929.80,20773.70,20835.70,39733.268,1666799999999,828720260.51310,237595,20496.380,427528055.42350,0
1666800000000,20835.60,20985.40,20704.60,20753.70,51323.279,1666803599999,1069347334.05620,286962,24515.526,510881332.90940,0
1666803600000,20753.80,20819.60,20657.00,20811.10,32348.082,1666807199999,670831860.51453,197706,16080.364,333539539.71650,0
1666807200000,20811.20,20859.90,20650.00,20687.00,27250.414,1666810799999,565933227.89710,165385,13112.638,272359789.27950,0
1666810800000,20687.00,20780.00,20631.70,20754.40,19532.340,1666814399999,404416406.06170,123810,10132.864,209802641.30010,0
1666814400000,20754.50,20864.60,20688.60,20736.20,29112.787,1666817999999,604386361.52190,156846,14314.068,297209030.55400,0
1666818000000,20736.20,20752.00,20690.00,20729.30,6513.903,1666821599999,135007997.87160,51590,3120.799,64681206.71440,0
1666821600000,20729.20,20897.40,20688.60,20808.20,22990.097,1666825199999,478385096.93940,139876,12065.505,251067881.21980,0
1666825200000,20808.20,20896.80,20721.80,20758.30,14822.787,1666828799999,308422371.66580,102641,6721.612,139869502.07140,0
1666828800000,20758.40,20837.80,20706.20,20742.40,12980.849,1666832399999,269453992.27010,100787,6164.516,127974349.01030,0
1666832400000,20742.40,20790.70,20689.20,20715.10,10130.550,1666835999999,210090513.58270,80784,4976.808,103221599.10090,0
1666836000000,20715.10,20784.40,20668.00,20672.90,13290.720,1666839599999,275693802.90580,88451,5819.924,120746216.46250,0
1666839600000,20673.00,20763.60,20561.50,20744.30,23096.087,1666843199999,477671697.69490,152023,11631.367,240655139.81340,0
1666843200000,20744.30,20858.00,20725.50,20789.00,12905.526,1666846799999,268303928.38120,94717,6796.814,141316822.94610,0
1666846800000,20789.00,20863.70,20775.90,20791.50,10905.799,1666850399999,226997045.25640,93444,5454.631,113535898.71290,0
1666850400000,20791.50,20821.70,20690.00,20708.70,14918.344,1666853999999,309674799.58310,115220,6949.040,144257934.46000,0
1666854000000,20708.70,20758.00,20670.00,20703.60,15402.760,1666857599999,318994035.83390,108905,7760.850,160737641.48230,0
1666857600000,20703.60,20742.90,20672.00,20700.10,15274.668,1666861199999,316288282.14280,95804,7000.428,144962549.49460,0
1666861200000,20700.00,20700.10,20494.40,20602.50,34854.946,1666864799999,718279928.37630,201745,15239.914,314079248.74440,0
1666864800000,20602.40,20614.50,20450.00,20540.00,29640.620,1666868399999,608618819.97090,185890,13391.039,275016660.32790,0
1666868400000,20540.10,20619.00,20522.80,20613.10,21000.722,1666871999999,432151950.76230,147393,10862.051,223530072.34180,0
1666872000000,20613.10,20773.10,20510.00,20713.00,64174.802,1666875599999,1324378003.27500,359531,32409.017,668958074.91020,0
1666875600000,20713.00,20730.00,20420.00,20512.20,50749.741,1666879199999,1044803282.43620,302136,22713.562,467690617.77860,0
1666879200000,20512.20,20724.50,20486.20,20559.40,50095.913,1666882799999,1032974640.87400,294494,26254.358,541428890.75920,0
1666882800000,20558.80,20658.00,20532.00,20554.00,20981.450,1666886399999,432025800.81510,146667,10853.895,223519963.70200,0
1666886400000,20554.10,20594.40,20488.30,20564.30,17122.806,1666889999999,351814294.91120,118305,8870.678,182282870.67170,0
1666890000000,20564.40,20638.80,20541.00,20573.00,15028.459,1666893599999,309563452.37490,98311,8311.455,171211954.45990,0
1666893600000,20572.90,20589.30,20540.20,20571.10,7396.713,1666897199999,152123556.44380,59008,3978.511,81824573.90870,0
1666897200000,20571.20,20670.00,20571.20,20620.00,13630.794,1666900799999,281216387.66350,87987,6967.449,143746634.45410,0
1666900800000,20620.00,20625.60,20222.40,20383.20,103042.925,1666904399999,2101242945.34179,466105,47038.581,959365193.86380,0
1666904400000,20383.20,20404.70,20312.00,20395.70,14651.941,1666907999999,298241066.10010,101340,7027.119,143044938.92800,0
1666908000000,20395.70,20410.00,20170.00,20258.70,26275.931,1666911599999,533203834.05590,138980,11634.369,236188686.88840,0
1666911600000,20258.70,20287.90,20188.20,20285.50,17356.979,1666915199999,351598093.29990,108796,8427.827,170738800.21030,0
1666915200000,20285.60,20326.90,20150.00,20273.60,25451.428,1666918799999,515569901.44010,150209,12482.535,252920284.11170,0
1666918800000,20273.60,20317.50,20214.90,20312.30,14663.023,1666922399999,297033153.73520,91295,7213.622,146137746.92180,0
1666922400000,20312.40,20312.40,20175.00,20214.50,20232.422,1666925999999,409372814.15290,107820,9187.995,185899527.31780,0
1666926000000,20214.50,20286.40,20200.00,20284.30,10650.025,1666929599999,215672458.02580,65451,5687.245,115173650.89890,0
1666929600000,20284.30,20297.00,20235.10,20242.50,9096.923,1666933199999,184430387.24710,53949,3991.086,80918548.33910,0
1666933200000,20242.50,20283.00,20212.40,20280.20,9629.688,1666936799999,194958650.34670,61815,5122.027,103702801.95120,0
1666936800000,20280.20,20299.80,20244.80,20248.00,7785.470,1666940399999,157809044.93130,53189,3713.272,75270223.44490,0
1666940400000,20248.00,20257.90,20050.10,20069.90,47038.026,1666943999999,947055297.64067,221598,19988.907,402517037.24080,0
1666944000000,20069.90,20195.00,20010.10,20169.00,40071.122,1666947599999,806017045.77175,217034,20412.825,410646319.16260,0
1666947600000,20169.00,20222.40,20141.10,20193.00,13864.235,1666951199999,279803382.37230,95931,6667.463,134581041.24510,0
1666951200000,20193.00,20238.00,20120.60,20165.70,15537.056,1666954799999,313582806.99000,111361,8005.772,161586440.04240,0
1666954800000,20165.70,20200.00,20104.00,20163.40,13556.436,1666958399999,273253897.45840,96073,6639.211,133835831.85650,0
1666958400000,20163.40,20288.00,19951.00,20199.80,54251.419,1666961999999,1094425285.48120,297846,26966.105,544251921.99590,0
1666962000000,20199.90,20585.00,20177.90,20460.40,80732.861,1666965599999,1648476607.80167,422008,42878.105,875513552.69157,0
1666965600000,20460.50,20550.00,20317.80,20487.10,55643.966,1666969199999,1137890417.20930,320849,27907.611,570772870.36040,0
1666969200000,20487.20,20530.50,20402.40,20473.20,23680.813,1666972799999,484626061.95850,149130,11793.868,241373763.27910,0
1666972800000,20473.20,20740.00,20438.80,20691.90,60438.734,1666976399999,1246825673.76145,320681,32711.921,674792880.84455,0
1666976400000,20692.00,20722.60,20620.10,20620.50,22337.154,1666979999999,461883420.85600,152993,10715.819,221591247.23960,0
1666980000000,20620.40,20657.80,20570.70,20620.10,17634.866,1666983599999,363577150.93470,110491,8724.503,179892609.04820,0
1666983600000,20620.00,20623.50,20527.60,20597.30,13888.297,1666987199999,285706113.14470,91947,7262.954,149430440.14760,0
1666987200000,20597.30,20725.00,20596.20,20617.80,19143.109,1666990799999,395397859.13130,120008,9785.474,202129260.46430,0
1666990800000,20617.90,20654.00,20557.00,20583.90,8479.240,1666994399999,174734639.08420,67031,3996.626,82364725.89780,0
1666994400000,20583.80,20627.10,20570.80,20621.50,6285.525,1666997999999,129485534.76200,49674,3493.065,71962163.28990,0
1666998000000,20621.60,20626.50,20567.30,20582.80,5447.044,1667001599999,112177581.02910,36046,2643.888,54445875.40270,0
1667001600000,20582.70,20617.20,20547.80,20613.60,9224.733,1667005199999,189793896.97670,60440,4953.544,101925120.02930,0
1667005200000,20613.60,20630.00,20597.70,20619.00,5196.621,1667008799999,107124444.88950,36456,2543.613,52438130.88980,0
1667008800000,20619.00,20770.00,20617.40,20724.60,22014.696,1667012399999,455839728.77580,123349,12933.309,267781176.34450,0
1667012400000,20724.50,20822.60,20680.40,20745.20,20552.526,1667015999999,426513330.19940,120446,10464.245,217212412.48810,0
1667016000000,20745.20,20759.50,20650.90,20670.10,12154.676,1667019599999,251464811.43320,74894,5658.171,117041667.78290,0
1667019600000,20670.10,20737.10,20608.90,20647.60,16794.369,1667023199999,347156575.61420,88946,7158.345,148006855.87280,0
1667023200000,20647.70,20704.00,20641.40,20674.00,6577.096,1667026799999,136007027.43260,41843,3158.592,65315149.08670,0
1667026800000,20674.10,20768.30,20655.00,20765.70,15022.024,1667030399999,311276590.73210,79552,8447.535,175058414.26840,0
1667030400000,20765.80,20977.90,20716.60,20912.70,52810.968,1667033999999,1102604350.96560,283175,27854.079,581571247.23040,0
1667034000000,20912.60,20960.00,20866.00,20944.40,18370.912,1667037599999,384070208.00560,105857,9533.556,199325233.74990,0
1667037600000,20944.40,21088.00,20708.90,20765.90,58478.138,1667041199999,1221978057.87507,283397,27446.055,573968506.33407,0
